name	Sample	OTU	type	effect	mean_Accuracy	sd_Accuracy	mean_Precision	sd_Precision	mean_TPR	sd_TPR	mean_F1_score	sd_F1_score	mean_FPR	sd_FPR	mean_Specificity	sd_Specificity	mean_FDR	sd_FDR
Corncob	100	2000	mix	2	0.816354545	0.001753036	0.057992063	0.156183411	0.000925	0.00218937	0.001810865	0.004278386	0.002438889	0.002187607	0.997561111	0.002187607	0.752007937	0.396129905
DACOMP	100	2000	mix	2	0.817618182	0.00208535	0.005323954	0.025589896	0.000275	0.001344774	0.000520972	0.002540044	0.00075	0.002766728	0.99925	0.002766728	0.069676046	0.245926111
DESeq2	100	2000	mix	2	0.717663636	0.026756731	0.007122748	0.008632686	0.003875	0.004551147	0.004942052	0.005803729	0.123716667	0.032773561	0.876283333	0.032773561	0.992877252	0.008632686
fastANCOM	100	2000	mix	2	0.816090909	0.001881051	0.062380952	0.160572832	0.00105	0.002329082	0.00205431	0.004552656	0.002788889	0.002323195	0.997211111	0.002323195	0.787619048	0.367581298
LEfSe	100	2000	mix	2	0.815659091	0.002040818	0.068285895	0.160479066	0.001275	0.002506148	0.002487511	0.004887604	0.003366667	0.002532523	0.996633333	0.002532523	0.831714105	0.320124951
limma_voom	100	2000	mix	2	0.720559091	0.198294352	0.06937918	0.07273441	0.06525	0.134820512	0.038295388	0.054929683	0.133816667	0.272074416	0.866183333	0.272074416	0.89562082	0.185348511
LinDA	100	2000	mix	2	0.8162	0.001952039	0.062234488	0.164479369	0.001025	0.002366936	0.0020042	0.004624395	0.00265	0.002426863	0.99735	0.002426863	0.772765512	0.380631338
MaAsLin2	100	2000	mix	2	0.816107812	0.002045318	0.061221149	0.159121562	0.001030151	0.002317935	0.002013329	0.004526298	0.002763819	0.002546143	0.997236181	0.002546143	0.772949705	0.3793957
Wilcox	100	2000	mix	2	0.816259091	0.001823149	0.063962302	0.164201999	0.00105	0.00238241	0.002055255	0.00465808	0.002583333	0.002255302	0.997416667	0.002255302	0.761037698	0.386734401
ZicoSeq	100	2000	mix	2	0.818181818	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	100	2000	mix	5	0.809977273	0.00406296	0.09722937	0.093863389	0.005275	0.005017495	0.009934297	0.009395103	0.0112	0.004958241	0.9888	0.004958241	0.90277063	0.093863389
Corncob	100	2000	mix	5	0.8083	0.004844275	0.100665063	0.087276328	0.00665	0.0057176	0.012368169	0.010562436	0.013555556	0.005986108	0.986444444	0.005986108	0.899334937	0.087276328
DACOMP	100	2000	mix	5	0.802604545	0.006083488	0.098094723	0.065198831	0.010825	0.007431048	0.019353585	0.013092206	0.021444444	0.007771793	0.978555556	0.007771793	0.871905277	0.16607787
DESeq2	100	2000	mix	5	0.697645455	0.022292169	0.023348556	0.013900303	0.015875	0.009139311	0.01876211	0.01079321	0.15085	0.027192603	0.84915	0.027192603	0.976651444	0.013900303
fastANCOM	100	2000	mix	5	0.7953	0.05988694	0.098597869	0.067071018	0.014875	0.039514763	0.020121609	0.020138355	0.031272222	0.081792864	0.968727778	0.081792864	0.901402131	0.067071018
LEfSe	100	2000	mix	5	0.805286364	0.005812867	0.104308752	0.077948197	0.009075	0.006651359	0.016530021	0.011933536	0.017777778	0.007288171	0.982222222	0.007288171	0.895691248	0.077948197
limma_voom	100	2000	mix	5	0.525036364	0.359696113	0.100293692	0.040597291	0.2	0.246711538	0.08816126	0.061143415	0.402733333	0.494192714	0.597266667	0.494192714	0.899706308	0.040597291
LinDA	100	2000	mix	5	0.803409091	0.005551708	0.103760287	0.068718125	0.01035	0.006640632	0.018676324	0.011855906	0.020355556	0.006868127	0.979644444	0.006868127	0.896239713	0.068718125
MaAsLin2	100	2000	mix	5	0.80335	0.005510281	0.100705335	0.068612987	0.01	0.006762296	0.018062694	0.012094296	0.02035	0.006720033	0.97965	0.006720033	0.899294665	0.068612987
Wilcox	100	2000	mix	5	0.806636364	0.005197219	0.103541423	0.082902538	0.00805	0.006395468	0.014795609	0.011609107	0.0159	0.006480166	0.9841	0.006480166	0.896458577	0.082902538
ZicoSeq	100	2000	mix	5	0.818181818	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	100	300	mix	1	0.967741935	0	0	0	0	0	0	0	0	0	1	0	0	0
Corncob	100	300	mix	1	0.967731183	0.000107256	0	0	0	0	0	0	1.11E-05	0.000110832	0.999988889	0.000110832	0.01	0.099748427
DACOMP	100	300	mix	1	0.967741935	0	0	0	0	0	0	0	0	0	1	0	0	0
DESeq2	100	300	mix	1	0.967026882	0.001321455	0.04975	0.19587794	0.002666667	0.0090658	0.004937013	0.016808826	0.000827778	0.001386782	0.999172222	0.001386782	0.37525	0.475889885
fastANCOM	100	300	mix	1	0.967736559	7.60E-05	0	0	0	0	0	0	5.56E-06	7.86E-05	0.999994444	7.86E-05	0.005	0.070710678
LEfSe	100	300	mix	1	0.967629928	0.001083448	0	0	0	0	0	0	0.000115741	0.001119563	0.999884259	0.001119563	0.020833333	0.14319954
limma_voom	100	300	mix	1	0.964908602	0.007589667	0.040401783	0.140253798	0.0125	0.036367364	0.015147865	0.040687811	0.003344444	0.008788511	0.996655556	0.008788511	0.369598217	0.463543993
LinDA	100	300	mix	1	0.967731183	0.000152066	0.005	0.070710678	0.000166667	0.002357023	0.000322581	0.004561979	1.67E-05	0.000135397	0.999983333	0.000135397	0.015	0.121857483
MaAsLin2	100	300	mix	1	0.967736559	7.60E-05	0	0	0	0	0	0	5.56E-06	7.86E-05	0.999994444	7.86E-05	0.005	0.070710678
Wilcox	100	300	mix	1	0.967731183	0.000107256	0	0	0	0	0	0	1.11E-05	0.000110832	0.999988889	0.000110832	0.01	0.099748427
ZicoSeq	100	300	mix	1	0.967741935	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	100	300	mix	10	0.958274194	0.005458067	0.097143187	0.097360917	0.035333333	0.035935298	0.049044757	0.046182843	0.010961111	0.006010597	0.989038889	0.006010597	0.902856813	0.097360917
Corncob	100	300	mix	10	0.954569892	0.007488381	0.102272347	0.08845743	0.051333333	0.04567748	0.064052913	0.051537135	0.015322222	0.008362106	0.984677778	0.008362106	0.897727653	0.08845743
DACOMP	100	300	mix	10	0.955102151	0.003643621	0.104060089	0.078497133	0.051333333	0.039090726	0.06791512	0.050566985	0.014772222	0.003465279	0.985227778	0.003465279	0.895939911	0.078497133
DESeq2	100	300	mix	10	0.944677419	0.007020662	0.10307916	0.061092905	0.092166667	0.058070357	0.095626825	0.056607821	0.026905556	0.007303373	0.973094444	0.007303373	0.89692084	0.061092905
fastANCOM	100	300	mix	10	0.951817204	0.009848154	0.098802252	0.076642436	0.060666667	0.05658828	0.070678351	0.054523362	0.018477778	0.011057554	0.981522222	0.011057554	0.901197748	0.076642436
LEfSe	100	300	mix	10	0.948650538	0.009852936	0.103410339	0.07057431	0.077333333	0.060035352	0.083614662	0.056206885	0.022305556	0.011112193	0.977694444	0.011112193	0.896589661	0.07057431
limma_voom	100	300	mix	10	0.915973118	0.03233621	0.100113124	0.046391161	0.194833333	0.132244191	0.121975687	0.054536156	0.059988889	0.036876965	0.940011111	0.036876965	0.899886876	0.046391161
LinDA	100	300	mix	10	0.946241935	0.00999055	0.105432745	0.068071498	0.087166667	0.061042269	0.091520919	0.057298465	0.025122222	0.01103311	0.974877778	0.01103311	0.894567255	0.068071498
MaAsLin2	100	300	mix	10	0.946790323	0.010766716	0.104849005	0.067343304	0.0845	0.062595767	0.088840953	0.055669904	0.024466667	0.012088739	0.975533333	0.012088739	0.895150995	0.067343304
Wilcox	100	300	mix	10	0.950467742	0.009312461	0.100174643	0.074082949	0.0685	0.057898957	0.076604237	0.056143934	0.020133333	0.010571814	0.979866667	0.010571814	0.899825357	0.074082949
ZicoSeq	100	300	mix	10	0.967741935	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	100	300	mix	2	0.966537634	0.001361656	0.05725	0.190356402	0.003833333	0.011661281	0.007089072	0.021571171	0.001372222	0.001359585	0.998627778	0.001359585	0.62775	0.465667384
Corncob	100	300	mix	2	0.966623656	0.00137135	0.066297619	0.200598629	0.0045	0.011898275	0.008287983	0.021963286	0.001305556	0.001406505	0.998694444	0.001406505	0.598702381	0.468499375
DACOMP	100	300	mix	2	0.966021505	0.003698229	0.028855519	0.081427998	0.005666667	0.01707539	0.008758824	0.024078412	0.001966667	0.00415099	0.998033333	0.00415099	0.301144481	0.435867955
DESeq2	100	300	mix	2	0.961741935	0.004187954	0.100629333	0.151508749	0.0225	0.029311378	0.035013571	0.044657421	0.00695	0.004443045	0.99305	0.004443045	0.879370667	0.196489168
fastANCOM	100	300	mix	2	0.966747312	0.001228776	0.035833333	0.149797462	0.002333333	0.008526243	0.004312773	0.015769263	0.001105556	0.001272469	0.998894444	0.001272469	0.534166667	0.487646812
LEfSe	100	300	mix	2	0.965666667	0.002345687	0.072585193	0.187052934	0.007	0.014790553	0.012334204	0.026271571	0.002377778	0.00247837	0.997622222	0.00247837	0.722414807	0.410941959
limma_voom	100	300	mix	2	0.962080645	0.007963454	0.075634742	0.158253996	0.021166667	0.037833202	0.027507509	0.04338352	0.006555556	0.009165165	0.993444444	0.009165165	0.779365258	0.357208651
LinDA	100	300	mix	2	0.966322581	0.00144528	0.065541667	0.181217187	0.0055	0.012845993	0.009940697	0.023306088	0.00165	0.001531267	0.99835	0.001531267	0.679458333	0.436090697
MaAsLin2	100	300	mix	2	0.966241935	0.001569164	0.066930556	0.19677151	0.005166667	0.012546953	0.009349213	0.022798707	0.001722222	0.001643709	0.998277778	0.001643709	0.693069444	0.435600164
Wilcox	100	300	mix	2	0.966327957	0.001460546	0.061380952	0.188431409	0.004833333	0.012679752	0.008769441	0.023086707	0.001622222	0.001514412	0.998377778	0.001514412	0.678619048	0.443615534
ZicoSeq	100	300	mix	2	0.967741935	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	100	300	mix	5	0.962306452	0.003248596	0.082413101	0.123459507	0.017833333	0.02628655	0.028529342	0.041325354	0.006211111	0.00335502	0.993788889	0.00335502	0.897586899	0.177841651
Corncob	100	300	mix	5	0.961946237	0.003628108	0.08906326	0.131109297	0.0195	0.027612518	0.03087354	0.043108768	0.006638889	0.003738518	0.993361111	0.003738518	0.89093674	0.182503994
DACOMP	100	300	mix	5	0.958596774	0.003531058	0.085286645	0.084743497	0.029666667	0.029662159	0.043300916	0.042385659	0.010438889	0.0035643	0.989561111	0.0035643	0.904713355	0.124164828
DESeq2	100	300	mix	5	0.950322581	0.005475394	0.088886271	0.065244724	0.060333333	0.04562244	0.070704391	0.051531433	0.020011111	0.005843451	0.979988889	0.005843451	0.911113729	0.065244724
fastANCOM	100	300	mix	5	0.959935484	0.004534181	0.089492851	0.125061446	0.025166667	0.030535423	0.037880445	0.045109911	0.008905556	0.004705454	0.991094444	0.004705454	0.900507149	0.154244166
LEfSe	100	300	mix	5	0.959188172	0.005133996	0.094666358	0.109340483	0.031166667	0.033762315	0.045069096	0.048555077	0.009877778	0.005449906	0.990122222	0.005449906	0.900333642	0.126506603
limma_voom	100	300	mix	5	0.941080645	0.020505274	0.089131407	0.059432978	0.090333333	0.086857797	0.080265927	0.054433218	0.030561111	0.02331937	0.969438889	0.02331937	0.910868593	0.059432978
LinDA	100	300	mix	5	0.95694086	0.004914274	0.090626146	0.090275584	0.035833333	0.033238979	0.049740033	0.045246234	0.012355556	0.005152384	0.987644444	0.005152384	0.909373854	0.090275584
MaAsLin2	100	300	mix	5	0.957596774	0.004575431	0.092331131	0.091641596	0.035	0.033038901	0.049408375	0.046236339	0.01165	0.004744188	0.98835	0.004744188	0.907668869	0.091641596
Wilcox	100	300	mix	5	0.959516129	0.004975901	0.095482927	0.11069155	0.030333333	0.033448712	0.044057706	0.047398215	0.009511111	0.005356733	0.990488889	0.005356733	0.899517073	0.127644004
ZicoSeq	100	300	mix	5	0.967586022	0.002204957	0.00016129	0.00228099	0.000166667	0.002357023	0.000163934	0.002318383	0.000166667	0.002357023	0.999833333	0.002357023	0.00483871	0.068429689
ALDEx2_wi	100	400	mix	1	0.957446809	0	0	0	0	0	0	0	0	0	1	0	0	0
Corncob	100	400	mix	1	0.957441489	7.52E-05	0	0	0	0	0	0	5.56E-06	7.86E-05	0.999994444	7.86E-05	0.005	0.070710678
DACOMP	100	400	mix	1	0.957420213	0.000376121	0	0	0	0	0	0	2.78E-05	0.000392837	0.999972222	0.000392837	0.005	0.070710678
DESeq2	100	400	mix	1	0.95693617	0.001028274	0.023380952	0.121489613	0.001375	0.006239312	0.00255647	0.011653949	0.000594444	0.001124307	0.999405556	0.001124307	0.311619048	0.455413293
fastANCOM	100	400	mix	1	0.957430851	0.000129636	0	0	0	0	0	0	1.67E-05	0.000135397	0.999983333	0.000135397	0.015	0.121857483
LEfSe	100	400	mix	1	0.957327341	0.000863843	0	0	0	0	0	0	0.000124777	0.000902236	0.999875223	0.000902236	0.032085561	0.176700443
limma_voom	100	400	mix	1	0.953851064	0.009310704	0.026190532	0.077932353	0.008375	0.025715576	0.010712908	0.02865705	0.004127778	0.010626727	0.995872222	0.010626727	0.363809468	0.461579803
LinDA	100	400	mix	1	0.957409574	0.000223138	0.006666667	0.074423149	0.00025	0.002493711	0.000476461	0.00475398	5.00E-05	0.000256378	0.99995	0.000256378	0.038333333	0.18955854
MaAsLin2	100	400	mix	1	0.957419944	0.000167329	0.001683502	0.023688968	0.000126263	0.001776673	0.000234907	0.003305437	3.37E-05	0.000221349	0.99996633	0.000221349	0.023569024	0.148331767
Wilcox	100	400	mix	1	0.957425532	0.00014931	0	0	0	0	0	0	2.22E-05	0.000155946	0.999977778	0.000155946	0.02	0.140351318
ZicoSeq	100	400	mix	1	0.957446809	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	100	400	mix	10	0.944117021	0.007168518	0.090782048	0.075109537	0.036375	0.034345779	0.049469403	0.042514289	0.015538889	0.00811197	0.984461111	0.00811197	0.909217952	0.075109537
Corncob	100	400	mix	10	0.938579787	0.009727666	0.090702638	0.064290065	0.05175	0.044447332	0.062287028	0.046490567	0.022005556	0.011239734	0.977994444	0.011239734	0.909297362	0.064290065
DACOMP	100	400	mix	10	0.939973404	0.004291832	0.08827274	0.060782816	0.045125	0.032552383	0.059125887	0.041414269	0.020255556	0.004456586	0.979744444	0.004456586	0.91172726	0.060782816
DESeq2	100	400	mix	10	0.926553191	0.009000294	0.092967098	0.046051848	0.084375	0.047713913	0.086719736	0.043560693	0.036016667	0.01023229	0.963983333	0.01023229	0.907032902	0.046051848
fastANCOM	100	400	mix	10	0.93437234	0.013798454	0.088569938	0.059070218	0.059375	0.047976485	0.066919569	0.04558429	0.026738889	0.015681898	0.973261111	0.015681898	0.911430062	0.059070218
LEfSe	100	400	mix	10	0.929776596	0.012536695	0.088856929	0.052064449	0.074875	0.054995289	0.077626353	0.048745482	0.032227778	0.014567614	0.967772222	0.014567614	0.911143071	0.052064449
limma_voom	100	400	mix	10	0.880111702	0.046523852	0.09175084	0.030408418	0.21125	0.143510151	0.119166294	0.044796524	0.090161111	0.054391307	0.909838889	0.054391307	0.90824916	0.030408418
LinDA	100	400	mix	10	0.926351064	0.012839567	0.091037316	0.045391155	0.08375	0.05385573	0.084159401	0.044799506	0.0362	0.014774757	0.9638	0.014774757	0.908962684	0.045391155
MaAsLin2	100	400	mix	10	0.927585106	0.013292583	0.091426955	0.048987848	0.08275	0.0579914	0.083352662	0.047941728	0.034866667	0.015492238	0.965133333	0.015492238	0.908573045	0.048987848
Wilcox	100	400	mix	10	0.931909574	0.012072894	0.088028229	0.053398265	0.068375	0.053135216	0.073293976	0.047836499	0.029711111	0.014033912	0.970288889	0.014033912	0.911971771	0.053398265
ZicoSeq	100	400	mix	10	0.957446809	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	100	400	mix	2	0.955702128	0.001736266	0.069303571	0.183085868	0.0045	0.009949622	0.008270194	0.018244007	0.002022222	0.001849744	0.997977778	0.001849744	0.710696429	0.418731347
Corncob	100	400	mix	2	0.955776596	0.001704765	0.061261905	0.183256279	0.004125	0.010265783	0.007533539	0.018677863	0.001927778	0.001831941	0.998072222	0.001831941	0.688738095	0.437310185
DACOMP	100	400	mix	2	0.955260638	0.00382485	0.031620201	0.074948821	0.00575	0.015593373	0.009121861	0.022232883	0.002538889	0.00448803	0.997461111	0.00448803	0.353379799	0.452209975
DESeq2	100	400	mix	2	0.949239362	0.004246459	0.089328348	0.089780808	0.021875	0.022267433	0.034204538	0.033662317	0.009544444	0.004601079	0.990455556	0.004601079	0.910671652	0.089780808
fastANCOM	100	400	mix	2	0.955898936	0.001755023	0.053505952	0.170344434	0.0035	0.009050389	0.006384693	0.016473726	0.001772222	0.001910256	0.998227778	0.001910256	0.631494048	0.46043282
LEfSe	100	400	mix	2	0.954854058	0.002264265	0.073295228	0.17072336	0.006532663	0.013105542	0.011594935	0.022938947	0.002998325	0.002464247	0.997001675	0.002464247	0.796051506	0.352212799
limma_voom	100	400	mix	2	0.945265957	0.017236672	0.084704042	0.148252514	0.0335	0.053486484	0.037374623	0.045993371	0.014211111	0.020070473	0.985788889	0.020070473	0.830295958	0.292698804
LinDA	100	400	mix	2	0.955111702	0.002274165	0.056258089	0.155359148	0.0055	0.01329979	0.00960937	0.022583534	0.002683333	0.002540759	0.997316667	0.002540759	0.748741911	0.399811674
MaAsLin2	100	400	mix	2	0.955202128	0.002291832	0.069628968	0.186186444	0.0055	0.012571404	0.009725734	0.021478615	0.002588889	0.002535461	0.997411111	0.002535461	0.745371032	0.400382162
Wilcox	100	400	mix	2	0.95537766	0.002018468	0.074809524	0.182636435	0.00575	0.011943649	0.010352672	0.021264414	0.002416667	0.002201008	0.997583333	0.002201008	0.740190476	0.396320721
ZicoSeq	100	400	mix	2	0.957446809	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	100	400	mix	5	0.950255319	0.004178773	0.108742768	0.119078747	0.023125	0.024420096	0.036864634	0.037700964	0.008538889	0.00449935	0.991461111	0.00449935	0.891257232	0.119078747
Corncob	100	400	mix	5	0.94912766	0.005314079	0.106192557	0.114701578	0.025875	0.027725492	0.039763781	0.040590143	0.009838889	0.005817283	0.990161111	0.005817283	0.888807443	0.130725629
DACOMP	100	400	mix	5	0.945920213	0.004171332	0.103262459	0.083711674	0.036125	0.030561897	0.052577993	0.043192462	0.013644444	0.004358693	0.986355556	0.004358693	0.886737541	0.121990843
DESeq2	100	400	mix	5	0.936	0.006801758	0.101913551	0.061595342	0.06425	0.04114489	0.077605352	0.047329765	0.025255556	0.007139139	0.974744444	0.007139139	0.898086449	0.061595342
fastANCOM	100	400	mix	5	0.947271277	0.004923922	0.107068084	0.091023137	0.03275	0.029162299	0.048554365	0.041286224	0.012083333	0.005404349	0.987916667	0.005404349	0.892931916	0.091023137
LEfSe	100	400	mix	5	0.94562766	0.007061313	0.103371719	0.092676982	0.03575	0.034410871	0.050634958	0.045640257	0.013933333	0.007808299	0.986066667	0.007808299	0.896628281	0.092676982
limma_voom	100	400	mix	5	0.916776596	0.033857233	0.103209306	0.054255099	0.12275	0.104610729	0.099461201	0.054338929	0.047933333	0.039269817	0.952066667	0.039269817	0.896790694	0.054255099
LinDA	100	400	mix	5	0.943462766	0.006499872	0.103303319	0.07861602	0.042375	0.035461556	0.058219613	0.045181483	0.016488889	0.007077811	0.983511111	0.007077811	0.896696681	0.07861602
MaAsLin2	100	400	mix	5	0.944140917	0.006590811	0.106903814	0.081033149	0.041708543	0.033338567	0.058064016	0.044004951	0.015750977	0.007151664	0.984249023	0.007151664	0.893096186	0.081033149
Wilcox	100	400	mix	5	0.946696809	0.006784141	0.106589378	0.096522244	0.03375	0.033695168	0.048758482	0.044748963	0.012727778	0.007571892	0.987272222	0.007571892	0.893410622	0.096522244
ZicoSeq	100	400	mix	5	0.957446809	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	100	500	mix	1	0.947352632	0.000223297	0	0	0	0	0	0	1.67E-05	0.000235702	0.999983333	0.000235702	0.005	0.070710678
Corncob	100	500	mix	1	0.947336842	0.000332202	0	0	0	0	0	0	3.33E-05	0.000350657	0.999966667	0.000350657	0.01	0.099748427
DACOMP	100	500	mix	1	0.947321053	0.000669891	0.000454545	0.006428243	1.00E-04	0.001414214	0.000163934	0.002318383	5.56E-05	0.000785674	0.999944444	0.000785674	0.004545455	0.064282435
DESeq2	100	500	mix	1	0.946363158	0.002246759	0.022683081	0.118102268	0.0014	0.006183135	0.002477195	0.010729544	0.001138889	0.002511682	0.998861111	0.002511682	0.392316919	0.480905971
fastANCOM	100	500	mix	1	0.947357895	0.000148865	0	0	0	0	0	0	1.11E-05	0.000157135	0.999988889	0.000157135	0.005	0.070710678
LEfSe	100	500	mix	1	0.947154425	0.001755607	0.003672957	0.027817486	0.00043956	0.002940323	0.000747001	0.005031172	0.000250305	0.001967895	0.999749695	0.001967895	0.029294075	0.160272159
limma_voom	100	500	mix	1	0.940931579	0.016700068	0.034586809	0.114275836	0.014	0.041383122	0.014292037	0.034072879	0.007572222	0.019788282	0.992427778	0.019788282	0.395413191	0.468789428
LinDA	100	500	mix	1	0.947326316	0.000458042	0.002291667	0.02513139	2.00E-04	0.001994969	0.000361093	0.003605535	5.56E-05	0.000576113	0.999944444	0.000576113	0.012708333	0.104611487
MaAsLin2	100	500	mix	1	0.947331579	0.000452385	0.003125	0.036400334	2.00E-04	0.001994969	0.000364721	0.003643502	5.00E-05	0.000560254	0.99995	0.000560254	0.011875	0.099935202
Wilcox	100	500	mix	1	0.947347368	0.00023502	0	0	0	0	0	0	2.22E-05	0.000248077	0.999977778	0.000248077	0.01	0.099748427
ZicoSeq	100	500	mix	1	0.947368421	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	100	500	mix	10	0.930421053	0.009210545	0.099129019	0.065292665	0.04	0.030539537	0.054528915	0.037766243	0.020111111	0.010486639	0.979888889	0.010486639	0.900870981	0.065292665
Corncob	100	500	mix	10	0.923778947	0.011806421	0.103717837	0.059143947	0.057	0.03662934	0.070470469	0.040244961	0.028066667	0.01332786	0.971933333	0.01332786	0.896282163	0.059143947
DACOMP	100	500	mix	10	0.926168421	0.005650433	0.102842866	0.058591033	0.0518	0.03055204	0.068238884	0.038900436	0.025255556	0.005791966	0.974744444	0.005791966	0.897157134	0.058591033
DESeq2	100	500	mix	10	0.911078947	0.010542668	0.103503755	0.044911301	0.0895	0.043924902	0.094434391	0.04159627	0.043277778	0.011724419	0.956722222	0.011724419	0.896496245	0.044911301
fastANCOM	100	500	mix	10	0.917410526	0.020137707	0.10332598	0.057579045	0.0712	0.055912351	0.078432069	0.044094052	0.035577778	0.023328935	0.964422222	0.023328935	0.89667402	0.057579045
LEfSe	100	500	mix	10	0.912773684	0.015786362	0.102595052	0.050859336	0.0836	0.048815518	0.088427551	0.044282688	0.041161111	0.017979142	0.958838889	0.017979142	0.897404948	0.050859336
limma_voom	100	500	mix	10	0.839268421	0.067159919	0.098026151	0.028059133	0.2469	0.15616764	0.12935703	0.040749427	0.127822222	0.078871613	0.872177778	0.078871613	0.901973849	0.028059133
LinDA	100	500	mix	10	0.910042105	0.015498093	0.103742566	0.04503944	0.0915	0.048513066	0.094179584	0.0423363	0.044483333	0.017614894	0.955516667	0.017614894	0.896257434	0.04503944
MaAsLin2	100	500	mix	10	0.910857895	0.015923989	0.103637064	0.048676796	0.0888	0.04922066	0.092231461	0.043491968	0.043472222	0.01810624	0.956527778	0.01810624	0.896362936	0.048676796
Wilcox	100	500	mix	10	0.915815789	0.015689337	0.103426199	0.051277757	0.0761	0.046923331	0.083562375	0.042575511	0.037533333	0.017916876	0.962466667	0.017916876	0.896573801	0.051277757
ZicoSeq	100	500	mix	10	0.947368421	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	100	500	mix	2	0.945021053	0.001976237	0.122829365	0.242651872	0.0072	0.011868628	0.013295268	0.021745682	0.002877778	0.002048455	0.997122222	0.002048455	0.777170635	0.353047975
Corncob	100	500	mix	2	0.945326316	0.001820583	0.113744048	0.244486013	0.0062	0.011927756	0.011420737	0.021378661	0.0025	0.001957264	0.9975	0.001957264	0.756255952	0.379103798
DACOMP	100	500	mix	2	0.9453	0.002768715	0.047950758	0.092554514	0.0066	0.013164594	0.011495881	0.022609008	0.00255	0.003307733	0.99745	0.003307733	0.357049242	0.439777359
DESeq2	100	500	mix	2	0.938994737	0.003995149	0.120548164	0.099901572	0.0246	0.020516937	0.039935264	0.032160244	0.010205556	0.004302706	0.989794444	0.004302706	0.879451836	0.099901572
fastANCOM	100	500	mix	2	0.945315789	0.001970707	0.104006313	0.223969819	0.0062	0.011927756	0.011360943	0.021318432	0.002511111	0.002166355	0.997488889	0.002166355	0.735993687	0.389600552
LEfSe	100	500	mix	2	0.944031579	0.002488543	0.122998432	0.215179678	0.0097	0.01431554	0.017394799	0.025165491	0.004061111	0.002677063	0.995938889	0.002677063	0.832001568	0.279942427
limma_voom	100	500	mix	2	0.933378947	0.022961488	0.111546898	0.135727932	0.0378	0.062632051	0.042288103	0.048211308	0.016866667	0.027352469	0.983133333	0.027352469	0.873453102	0.172939569
LinDA	100	500	mix	2	0.944431579	0.002318217	0.113165446	0.207488765	0.0086	0.013526078	0.015526581	0.024011193	0.003577778	0.002513466	0.996422222	0.002513466	0.831834554	0.287709951
MaAsLin2	100	500	mix	2	0.94469188	0.002156976	0.115930719	0.234686914	0.007537688	0.012770995	0.013709869	0.022803719	0.003243998	0.002321994	0.996756002	0.002321994	0.813717522	0.323135279
Wilcox	100	500	mix	2	0.944794737	0.002112385	0.122287698	0.234128406	0.0084	0.013798259	0.015305425	0.024832395	0.003183333	0.002232465	0.996816667	0.002232465	0.792712302	0.334796302
ZicoSeq	100	500	mix	2	0.947368421	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	100	500	mix	5	0.938157895	0.004368563	0.098751511	0.091970062	0.0213	0.020157919	0.034305099	0.031821399	0.010905556	0.004634514	0.989094444	0.004634514	0.901248489	0.091970062
Corncob	100	500	mix	5	0.9362	0.005695337	0.098872542	0.091752412	0.0254	0.024532616	0.039041777	0.035775066	0.0132	0.006205489	0.9868	0.006205489	0.901127458	0.091752412
DACOMP	100	500	mix	5	0.932936842	0.004345355	0.102084399	0.076193719	0.0356	0.029135621	0.051952401	0.040173525	0.017211111	0.004527408	0.982788889	0.004527408	0.897915601	0.076193719
DESeq2	100	500	mix	5	0.922036842	0.007424562	0.099175111	0.054179844	0.0599	0.035894737	0.073544685	0.041223354	0.030066667	0.008122794	0.969933333	0.008122794	0.900824889	0.054179844
fastANCOM	100	500	mix	5	0.933463158	0.006065379	0.09654759	0.077726284	0.0317	0.027657452	0.046364102	0.037846848	0.016438889	0.006691094	0.983561111	0.006691094	0.90345241	0.077726284
LEfSe	100	500	mix	5	0.931878947	0.007737662	0.102358938	0.072806566	0.037	0.029654628	0.052451209	0.039207459	0.018405556	0.008539023	0.981594444	0.008539023	0.897641062	0.072806566
limma_voom	100	500	mix	5	0.897247368	0.039145891	0.097878702	0.04929903	0.115	0.096444324	0.093975411	0.048312215	0.059294444	0.046064577	0.940705556	0.046064577	0.902121298	0.04929903
LinDA	100	500	mix	5	0.929173684	0.007183905	0.102734868	0.065914488	0.0442	0.030644009	0.060288788	0.039017976	0.021661111	0.007922791	0.978338889	0.007922791	0.897265132	0.065914488
MaAsLin2	100	500	mix	5	0.929873684	0.0072304	0.100121456	0.067216629	0.0409	0.030624817	0.056520768	0.039201951	0.020738889	0.007916743	0.979261111	0.007916743	0.899878544	0.067216629
