name	Sample	OTU	type	effect	mean_Accuracy	sd_Accuracy	mean_Precision	sd_Precision	mean_TPR	sd_TPR	mean_F1_score	sd_F1_score	mean_FPR	sd_FPR	mean_Specificity	sd_Specificity	mean_FDR	sd_FDR
LinDA	20	2000	mix	2	0.818168182	0.00011078	0	0	0	0	0	0	1.67E-05	0.000135397	0.999983333	0.000135397	0.015	0.121857483
MaAsLin2	20	2000	mix	2	0.81814984	0.000211863	0.005025126	0.070888121	2.51E-05	0.000354441	5.00E-05	0.000705354	4.47E-05	0.000245656	0.999955332	0.000245656	0.035175879	0.184688775
Wilcox	20	2000	mix	2	0.818172727	9.07E-05	0	0	0	0	0	0	1.11E-05	0.000110832	0.999988889	0.000110832	0.01	0.099748427
ZicoSeq	20	2000	mix	2	0.818181818	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	20	2000	mix	5	0.817581818	0.001102873	0.032666667	0.148158621	0.000375	0.001580145	0.000737993	0.003104873	0.000816667	0.001379966	0.999183333	0.001379966	0.367333333	0.473032792
Corncob	20	2000	mix	5	0.816872727	0.001556393	0.061940476	0.194828897	8.00E-04	0.002266204	0.001569976	0.004435827	0.001777778	0.001919659	0.998222222	0.001919659	0.593059524	0.471290945
DACOMP	20	2000	mix	5	0.818181818	0	0	0	0	0	0	0	0	0	1	0	0	0
DESeq2	20	2000	mix	5	0.187259091	0.035383018	0.001234803	0.001318506	0.0043	0.004595169	0.001917527	0.002046249	0.772083333	0.043286842	0.227916667	0.043286842	0.998765197	0.001318506
fastANCOM	20	2000	mix	5	0.807859091	0.07544521	0.049709328	0.164041403	0.007	0.051842921	0.003727386	0.019946818	0.014172222	0.103616023	0.985827778	0.103616023	0.520290672	0.479871226
LEfSe	20	2000	mix	5	0.818181818	0	0	0	0	0	0	0	0	0	1	0	0	0
limma_voom	20	2000	mix	5	0.705504545	0.287909793	0.084310211	0.154908875	0.0762	0.195721985	0.025688071	0.055675606	0.15465	0.395279706	0.84535	0.395279706	0.820689789	0.307090146
LinDA	20	2000	mix	5	0.817154545	0.001358862	0.054309524	0.191978906	0.000675	0.002223532	0.001325331	0.00435402	0.001405556	0.001676326	0.998594444	0.001676326	0.530690476	0.485332312
MaAsLin2	20	2000	mix	5	0.816740129	0.001491175	0.065897066	0.183067114	0.000959596	0.002434603	0.001881474	0.004760003	0.001975309	0.001850159	0.998024691	0.001850159	0.671476671	0.439729453
Wilcox	20	2000	mix	5	0.818113636	0.000314885	0.016666667	0.12391348	1.00E-04	0.000701757	0.000198515	0.001393104	0.000105556	0.00037934	0.999894444	0.00037934	0.078333333	0.267288847
ZicoSeq	20	2000	mix	5	0.818181818	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	20	300	mix	1	0.967731183	0.000152066	0	0	0	0	0	0	1.11E-05	0.000157135	0.999988889	0.000157135	0.005	0.070710678
Corncob	20	300	mix	1	0.967688172	0.000547009	0	0	0	0	0	0	5.56E-05	0.000565242	0.999944444	0.000565242	0.02	0.140351318
DACOMP	20	300	mix	1	0.967741935	0	0	0	0	0	0	0	0	0	1	0	0	0
DESeq2	20	300	mix	1	0.957231183	0.003949595	0.008986458	0.02996134	0.003166667	0.010352524	0.004601744	0.014969471	0.010966667	0.004084093	0.989033333	0.004084093	0.991013542	0.02996134
fastANCOM	20	300	mix	1	0.967741935	0	0	0	0	0	0	0	0	0	1	0	0	0
LEfSe	20	300	mix	1	0.967741935	0	0	0	0	0	0	0	0	0	1	0	0	0
limma_voom	20	300	mix	1	0.965290323	0.009641125	0.027756161	0.133298145	0.008666667	0.035873094	0.008008417	0.027756228	0.002822222	0.011058412	0.997177778	0.011058412	0.167243839	0.361414216
LinDA	20	300	mix	1	0.967704301	0.000347258	0	0	0	0	0	0	3.89E-05	0.000358833	0.999961111	0.000358833	0.015	0.121857483
MaAsLin2	20	300	mix	1	0.967687902	0.000442273	0	0	0	0	0	0	5.58E-05	0.000457016	0.999944165	0.000457016	0.020100503	0.140698079
Wilcox	20	300	mix	1	0.967736559	7.60E-05	0	0	0	0	0	0	5.56E-06	7.86E-05	0.999994444	7.86E-05	0.005	0.070710678
ZicoSeq	20	300	mix	1	0.967741935	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	20	300	mix	10	0.966446237	0.001570645	0.116666667	0.26473336	0.008333333	0.016957266	0.015277413	0.031092202	0.001616667	0.001530538	0.998383333	0.001530538	0.653333333	0.440610206
Corncob	20	300	mix	10	0.965849462	0.002451611	0.107166667	0.240957874	0.0095	0.018112343	0.016744112	0.031769509	0.002272222	0.002593969	0.997727778	0.002593969	0.672833333	0.427940094
DACOMP	20	300	mix	10	0.966784946	0.001799882	0.032839286	0.097814318	0.004666667	0.014193368	0.008096838	0.024359567	0.001144444	0.001998542	0.998855556	0.001998542	0.242160714	0.402601887
DESeq2	20	300	mix	10	0.948677419	0.005179528	0.049528751	0.046860211	0.033	0.031346125	0.038916954	0.036237267	0.0208	0.005441213	0.9792	0.005441213	0.950471249	0.046860211
fastANCOM	20	300	mix	10	0.965887097	0.001857539	0.118464286	0.254510244	0.01	0.018903499	0.017911638	0.033751864	0.00225	0.001855361	0.99775	0.001855361	0.741535714	0.390440528
LEfSe	20	300	mix	10	0.966870968	0.001365193	0.077833333	0.223313895	0.005333333	0.013549339	0.009747757	0.024696757	0.001077778	0.001443392	0.998922222	0.001443392	0.447166667	0.475588061
limma_voom	20	300	mix	10	0.952295699	0.023744701	0.117625513	0.168826905	0.062833333	0.10120312	0.054177468	0.058798402	0.018055556	0.027571597	0.981944444	0.027571597	0.857374487	0.217000418
LinDA	20	300	mix	10	0.965301075	0.002313765	0.120359307	0.241480626	0.0115	0.019079164	0.020363305	0.033807905	0.002905556	0.00232236	0.997094444	0.00232236	0.789640693	0.3447476
MaAsLin2	20	300	mix	10	0.965327957	0.00231825	0.125251984	0.23904845	0.012833333	0.021049382	0.0224709	0.036454142	0.002922222	0.002368994	0.997077778	0.002368994	0.794748016	0.333126084
Wilcox	20	300	mix	10	0.967069892	0.001259135	0.058916667	0.183107654	0.0045	0.012802455	0.008215355	0.023296156	0.000844444	0.001351633	0.999155556	0.001351633	0.326083333	0.445714683
ZicoSeq	20	300	mix	10	0.967741935	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	20	300	mix	2	0.967715054	0.000168298	0	0	0	0	0	0	2.78E-05	0.000173907	0.999972222	0.000173907	0.025	0.156516732
Corncob	20	300	mix	2	0.967596774	0.00046587	0.0075	0.078897873	0.000333333	0.003324948	0.000635081	0.006335636	0.000161111	0.000477777	0.999838889	0.000477777	0.1125	0.314784364
DACOMP	20	300	mix	2	0.967741935	0	0	0	0	0	0	0	0	0	1	0	0	0
DESeq2	20	300	mix	2	0.956763441	0.003987881	0.011041208	0.031177331	0.004333333	0.011724551	0.006116084	0.016591994	0.011488889	0.004156561	0.988511111	0.004156561	0.988958792	0.031177331
fastANCOM	20	300	mix	2	0.967731183	0.000107256	0	0	0	0	0	0	1.11E-05	0.000110832	0.999988889	0.000110832	0.01	0.099748427
LEfSe	20	300	mix	2	0.96772043	0.000150915	0	0	0	0	0	0	2.22E-05	0.000155946	0.999977778	0.000155946	0.02	0.140351318
limma_voom	20	300	mix	2	0.966483871	0.006021303	0.016609786	0.093166294	0.004	0.02376133	0.004630449	0.021141479	0.001433333	0.00680536	0.998566667	0.00680536	0.163390214	0.360062124
LinDA	20	300	mix	2	0.96766129	0.000387731	0.005	0.070710678	0.000166667	0.002357023	0.000322581	0.004561979	8.89E-05	0.000391611	0.999911111	0.000391611	0.06	0.238082795
MaAsLin2	20	300	mix	2	0.967687902	0.000319648	0.006700168	0.074609338	0.000335008	0.003333249	0.000628755	0.006259036	6.70E-05	0.000346687	0.999932998	0.000346687	0.038525963	0.190016995
Wilcox	20	300	mix	2	0.967725806	0.000169673	0	0	0	0	0	0	1.67E-05	0.000175329	0.999983333	0.000175329	0.01	0.099748427
ZicoSeq	20	300	mix	2	0.967741935	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	20	300	mix	5	0.967247312	0.000969212	0.073333333	0.239019026	0.003333333	0.010567377	0.006331867	0.019993363	0.000622222	0.000929556	0.999377778	0.000929556	0.361666667	0.46995432
Corncob	20	300	mix	5	0.966849462	0.001422386	0.090375	0.259806409	0.005166667	0.013407457	0.009496876	0.024602844	0.001094444	0.001479758	0.998905556	0.001479758	0.509625	0.485841624
DACOMP	20	300	mix	5	0.967602151	0.000701176	0.00125	0.01767767	0.000166667	0.002357023	0.000294118	0.004159452	0.00015	0.000744544	0.99985	0.000744544	0.03875	0.19103247
DESeq2	20	300	mix	5	0.952322581	0.004848983	0.037981008	0.049225821	0.020166667	0.026290797	0.025889693	0.033290143	0.016605556	0.005032554	0.983394444	0.005032554	0.962018992	0.049225821
fastANCOM	20	300	mix	5	0.967166667	0.001044447	0.05625	0.207840707	0.003	0.010130362	0.005620364	0.018988874	0.000694444	0.001059303	0.999305556	0.001059303	0.36875	0.473062588
LEfSe	20	300	mix	5	0.967510753	0.000722137	0.0525	0.215647972	0.002166667	0.00889011	0.004124817	0.016824527	0.000311111	0.000697055	0.999688889	0.000697055	0.1975	0.394715759
limma_voom	20	300	mix	5	0.961650538	0.013278821	0.072224227	0.179113027	0.019833333	0.049801112	0.021011392	0.039243006	0.006955556	0.015188392	0.993044444	0.015188392	0.707775773	0.415458104
LinDA	20	300	mix	5	0.966811828	0.001331966	0.074666667	0.229922182	0.004166667	0.011545796	0.007737673	0.021431488	0.0011	0.001359642	0.9989	0.001359642	0.525333333	0.483773438
MaAsLin2	20	300	mix	5	0.966607527	0.001466976	0.071138889	0.212236339	0.004666667	0.012067186	0.00857002	0.022170185	0.001327778	0.00151792	0.998672222	0.00151792	0.578861111	0.472905932
Wilcox	20	300	mix	5	0.967526882	0.000698603	0.048333333	0.20639551	0.002	0.008610954	0.003811706	0.016303914	0.000288889	0.000670564	0.999711111	0.000670564	0.176666667	0.377567518
ZicoSeq	20	300	mix	5	0.967741935	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	20	400	mix	1	0.957446809	0	0	0	0	0	0	0	0	0	1	0	0	0
Corncob	20	400	mix	1	0.957335106	0.000702575	0	0	0	0	0	0	0.000116667	0.000733801	0.999883333	0.000733801	0.035	0.184240939
DACOMP	20	400	mix	1	0.957446809	0	0	0	0	0	0	0	0	0	1	0	0	0
DESeq2	20	400	mix	1	0.942946809	0.00494321	0.008029297	0.032418066	0.00225	0.008750449	0.003378945	0.012791945	0.015244444	0.005120497	0.984755556	0.005120497	0.991970703	0.032418066
fastANCOM	20	400	mix	1	0.957446809	0	0	0	0	0	0	0	0	0	1	0	0	0
LEfSe	20	400	mix	1	0.957446809	0	0	0	0	0	0	0	0	0	1	0	0	0
limma_voom	20	400	mix	1	0.954138298	0.012710055	0.019730024	0.094160893	0.009875	0.040092348	0.008646841	0.030240317	0.003894444	0.014993432	0.996105556	0.014993432	0.150269976	0.343160162
LinDA	20	400	mix	1	0.957430851	0.000198881	0.005	0.070710678	0.000125	0.001767767	0.000243902	0.003449301	2.22E-05	0.000191642	0.999977778	0.000191642	0.015	0.121857483
MaAsLin2	20	400	mix	1	0.957430771	0.000129958	0	0	0	0	0	0	1.68E-05	0.000135733	0.99998325	0.000135733	0.015075377	0.122160142
Wilcox	20	400	mix	1	0.957446809	0	0	0	0	0	0	0	0	0	1	0	0	0
ZicoSeq	20	400	mix	1	0.957446809	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	20	400	mix	10	0.955882979	0.001552517	0.077434524	0.191865569	0.0055	0.012319042	0.01006563	0.022396508	0.001877778	0.00166113	0.998122222	0.00166113	0.707565476	0.41589824
Corncob	20	400	mix	10	0.955558511	0.002069222	0.082135281	0.197130405	0.006625	0.014716223	0.011876231	0.026042603	0.002266667	0.002241236	0.997733333	0.002241236	0.702864719	0.415918096
DACOMP	20	400	mix	10	0.956207447	0.002228901	0.027234127	0.090085425	0.003625	0.011593378	0.006362596	0.020407937	0.001455556	0.002474236	0.998544444	0.002474236	0.252765873	0.413901238
DESeq2	20	400	mix	10	0.930670213	0.006261641	0.045437062	0.042312967	0.031	0.028270943	0.036503714	0.033279879	0.029344444	0.00634648	0.970655556	0.00634648	0.954562938	0.042312967
fastANCOM	20	400	mix	10	0.955058511	0.002102107	0.108688492	0.222700694	0.008125	0.01481407	0.014758446	0.026805097	0.002855556	0.002129588	0.997144444	0.002129588	0.801311508	0.335029726
LEfSe	20	400	mix	10	0.956601064	0.001467348	0.023857143	0.089003249	0.002125	0.007425298	0.003834657	0.013326434	0.000977778	0.001658027	0.999022222	0.001658027	0.291142857	0.438100841
limma_voom	20	400	mix	10	0.932792553	0.038542325	0.095177005	0.131410073	0.064625	0.102643376	0.050334024	0.055444422	0.028622222	0.044493585	0.971377778	0.044493585	0.899822995	0.145986487
LinDA	20	400	mix	10	0.954398936	0.002419514	0.094990135	0.175759868	0.00975	0.016201852	0.017248349	0.028626607	0.003616667	0.002552258	0.996383333	0.002552258	0.825009865	0.299310182
MaAsLin2	20	400	mix	10	0.954367021	0.002283399	0.100706349	0.180243495	0.00975	0.015609477	0.017349559	0.027615044	0.00365	0.002369171	0.99635	0.002369171	0.844293651	0.271275751
Wilcox	20	400	mix	10	0.956702128	0.00130619	0.035107143	0.124320644	0.002625	0.008461225	0.004777426	0.015269819	0.000894444	0.001501483	0.999105556	0.001501483	0.314892857	0.445230513
ZicoSeq	20	400	mix	10	0.957446809	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	20	400	mix	2	0.957414894	0.000210887	0	0	0	0	0	0	3.33E-05	0.000220259	0.999966667	0.000220259	0.025	0.156516732
Corncob	20	400	mix	2	0.957234043	0.000723335	0.0225	0.14438833	0.000625	0.003912918	0.001213705	0.007598962	0.00025	0.000734139	0.99975	0.000734139	0.1425	0.348642378
DACOMP	20	400	mix	2	0.957446809	0	0	0	0	0	0	0	0	0	1	0	0	0
DESeq2	20	400	mix	2	0.941361702	0.004868146	0.006140133	0.022134877	0.002625	0.009509814	0.003621802	0.013020365	0.016916667	0.005108704	0.983083333	0.005108704	0.993859867	0.022134877
fastANCOM	20	400	mix	2	0.957430851	0.000129636	0	0	0	0	0	0	1.67E-05	0.000135397	0.999983333	0.000135397	0.015	0.121857483
LEfSe	20	400	mix	2	0.957446809	0	0	0	0	0	0	0	0	0	1	0	0	0
limma_voom	20	400	mix	2	0.952404255	0.016173293	0.009491027	0.034228392	0.010625	0.039424049	0.008608928	0.029008122	0.005738889	0.01850407	0.994261111	0.01850407	0.230508973	0.412297599
LinDA	20	400	mix	2	0.95737234	0.000311118	0.0025	0.035355339	0.000125	0.001767767	0.000238095	0.003367175	8.33E-05	0.000333007	0.999916667	0.000333007	0.0625	0.240066469
MaAsLin2	20	400	mix	2	0.957311805	0.000567764	0.005076142	0.07124705	0.000126904	0.001781176	0.000247617	0.003475466	0.000146644	0.000586274	0.999853356	0.000586274	0.076142132	0.265901125
Wilcox	20	400	mix	2	0.957420213	0.000224662	0.005	0.070710678	0.000125	0.001767767	0.000243902	0.003449301	3.33E-05	0.000220259	0.999966667	0.000220259	0.025	0.156516732
ZicoSeq	20	400	mix	2	0.957446809	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	20	400	mix	5	0.956851064	0.00105384	0.047916667	0.195288856	0.00175	0.006394682	0.003335979	0.012195106	7.00E-04	0.001093155	0.9993	0.001093155	0.367083333	0.475172065
Corncob	20	400	mix	5	0.956414894	0.001507918	0.06752381	0.219575251	0.003625	0.010148861	0.006585814	0.018150748	0.001238889	0.001715468	0.998761111	0.001715468	0.51247619	0.485831644
DACOMP	20	400	mix	5	0.957319149	0.00074319	0.002833333	0.023098241	0.000375	0.003046437	0.000661836	0.005376933	0.00015	0.000860501	0.99985	0.000860501	0.027166667	0.155741683
DESeq2	20	400	mix	5	0.935680851	0.005318443	0.033175644	0.040200323	0.0185	0.021004905	0.023458473	0.026728607	0.023555556	0.005577289	0.976444444	0.005577289	0.966824356	0.040200323
fastANCOM	20	400	mix	5	0.956718085	0.001171099	0.060464286	0.204841593	0.002625	0.007683067	0.004950369	0.014499244	0.000877778	0.001248313	0.999122222	0.001248313	0.414535714	0.478311286
LEfSe	20	400	mix	5	0.957281915	0.000631828	0.010416667	0.067321688	0.00075	0.004955835	0.001390567	0.009144931	0.000205556	0.000713917	0.999794444	0.000713917	0.074583333	0.252070917
limma_voom	20	400	mix	5	0.946606383	0.026493525	0.078155486	0.159751815	0.03275	0.082835658	0.026188456	0.047038117	0.012777778	0.031212446	0.987222222	0.031212446	0.716844514	0.396370835
LinDA	20	400	mix	5	0.956292553	0.001522435	0.059297619	0.187897354	0.00325	0.008793413	0.006000591	0.016095234	0.00135	0.001659215	0.99865	0.001659215	0.550702381	0.477405831
MaAsLin2	20	400	mix	5	0.956287234	0.001535129	0.063666667	0.206698004	0.003125	0.009014749	0.005849573	0.01684504	0.00135	0.001594385	0.99865	0.001594385	0.561333333	0.479882151
Wilcox	20	400	mix	5	0.957159574	0.000721051	0.014583333	0.106147416	0.000625	0.003912918	0.001180194	0.00739186	0.000327778	0.000778117	0.999672222	0.000778117	0.175416667	0.377090072
ZicoSeq	20	400	mix	5	0.957446809	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	20	500	mix	1	0.947368421	0	0	0	0	0	0	0	0	0	1	0	0	0
Corncob	20	500	mix	1	0.947257895	0.000609848	0.0085	0.08006122	3.00E-04	0.00243715	0.000570204	0.004634613	0.000133333	0.000673518	0.999866667	0.000673518	0.0515	0.216870732
DACOMP	20	500	mix	1	0.947368421	0	0	0	0	0	0	0	0	0	1	0	0	0
DESeq2	20	500	mix	1	0.923763158	0.007145093	0.004277554	0.013849928	0.002	0.006340426	0.002675457	0.008397164	0.025027778	0.007562169	0.974972222	0.007562169	0.995722446	0.013849928
fastANCOM	20	500	mix	1	0.947368421	0	0	0	0	0	0	0	0	0	1	0	0	0
LEfSe	20	500	mix	1	0.947368421	0	0	0	0	0	0	0	0	0	1	0	0	0
limma_voom	20	500	mix	1	0.943684211	0.016827553	0.027977232	0.118760295	0.0093	0.041231178	0.008396893	0.028396196	0.004405556	0.019939538	0.995594444	0.019939538	0.177022768	0.36495293
LinDA	20	500	mix	1	0.947357895	0.000104998	0	0	0	0	0	0	1.11E-05	0.000110832	0.999988889	0.000110832	0.01	0.099748427
MaAsLin2	20	500	mix	1	0.947352552	0.00012859	0	0	0	0	0	0	1.68E-05	0.000135733	0.99998325	0.000135733	0.015075377	0.122160142
Wilcox	20	500	mix	1	0.947368421	0	0	0	0	0	0	0	0	0	1	0	0	0
ZicoSeq	20	500	mix	1	0.947368421	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	20	500	mix	10	0.945263158	0.001818625	0.074125	0.185171231	0.0043	0.009378153	0.007989096	0.017340301	0.002461111	0.001909542	0.997538889	0.001909542	0.775875	0.374272417
Corncob	20	500	mix	10	0.944694737	0.002669319	0.083577561	0.189982891	0.006	0.012521339	0.010830442	0.021913671	0.003155556	0.002890649	0.996844444	0.002890649	0.746422439	0.386449709
DACOMP	20	500	mix	10	0.946473684	0.002080655	0.018720238	0.060788894	0.0023	0.007278384	0.004083607	0.012943029	0.001072222	0.002415846	0.998927778	0.002415846	0.156279762	0.343150377
DESeq2	20	500	mix	10	0.909352632	0.008357455	0.036013963	0.03062565	0.0276	0.023344482	0.030953683	0.025876102	0.041661111	0.008721908	0.958338889	0.008721908	0.963986037	0.03062565
fastANCOM	20	500	mix	10	0.944115789	0.002163155	0.078593254	0.156654058	0.0066	0.011537137	0.011951066	0.020770599	0.0038	0.002291927	0.9962	0.002291927	0.861406746	0.267853183
LEfSe	20	500	mix	10	0.946036842	0.00185943	0.049353175	0.126715939	0.0033	0.008212627	0.006110719	0.015119885	0.001588889	0.002058485	0.998411111	0.002058485	0.420646825	0.462419114
limma_voom	20	500	mix	10	0.917210526	0.0476808	0.100000616	0.100306915	0.068	0.109047959	0.051363005	0.053915137	0.035611111	0.056116515	0.964388889	0.056116515	0.894999384	0.118559883
LinDA	20	500	mix	10	0.943415789	0.002637122	0.088994408	0.151599725	0.0083	0.012881758	0.014864647	0.022827811	0.004633333	0.002760381	0.995366667	0.002760381	0.866005592	0.241088544
MaAsLin2	20	500	mix	10	0.943390637	0.002691265	0.085191525	0.152550558	0.007537688	0.011783713	0.013581937	0.021193934	0.004617532	0.002789728	0.995382468	0.002789728	0.87460747	0.234877131
Wilcox	20	500	mix	10	0.946278947	0.001639507	0.053625	0.154974236	0.0031	0.008290577	0.005767675	0.015305063	0.001322222	0.001818046	0.998677778	0.001818046	0.451375	0.471054818
ZicoSeq	20	500	mix	10	0.947368421	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	20	500	mix	2	0.947347368	0.000181556	0.005	0.070710678	1.00E-04	0.001414214	0.000196078	0.002772968	2.78E-05	0.000173907	0.999972222	0.000173907	0.025	0.156516732
Corncob	20	500	mix	2	0.947184211	0.00070346	0.044166667	0.200137795	0.001	0.004369837	0.001949614	0.008520164	0.00025	0.000708334	0.99975	0.000708334	0.140833333	0.345303296
DACOMP	20	500	mix	2	0.947368421	0	0	0	0	0	0	0	0	0	1	0	0	0
DESeq2	20	500	mix	2	0.923989474	0.007372266	0.004478006	0.013906001	0.0022	0.006884547	0.002901752	0.008967427	0.0248	0.007825696	0.9752	0.007825696	0.995521994	0.013906001
fastANCOM	20	500	mix	2	0.947331579	0.000286629	0.005	0.070710678	1.00E-04	0.001414214	0.000196078	0.002772968	4.44E-05	0.000291322	0.999955556	0.000291322	0.03	0.171015295
LEfSe	20	500	mix	2	0.947368421	0	0	0	0	0	0	0	0	0	1	0	0	0
limma_voom	20	500	mix	2	0.9437	0.016800722	0.018795184	0.084542634	0.0091	0.040933701	0.007791945	0.027294006	0.004377778	0.019962009	0.995622222	0.019962009	0.166204816	0.357617141
LinDA	20	500	mix	2	0.947294737	0.000387876	0.0125	0.105591181	3.00E-04	0.00243715	0.000584465	0.004748293	9.44E-05	0.00039817	0.999905556	0.00039817	0.0625	0.240066469
MaAsLin2	20	500	mix	2	0.947256778	0.000402285	0.012626263	0.106118274	0.00030303	0.002449301	0.000590368	0.004771968	0.00013468	0.000412037	0.99986532	0.000412037	0.103535354	0.303344515
Wilcox	20	500	mix	2	0.947352632	0.000128271	0	0	0	0	0	0	1.67E-05	0.000135397	0.999983333	0.000135397	0.015	0.121857483
ZicoSeq	20	500	mix	2	0.947368421	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	20	500	mix	5	0.946568421	0.001190356	0.057208333	0.197035677	0.0022	0.006884547	0.004169651	0.013004274	0.000966667	0.001281275	0.999033333	0.001281275	0.462791667	0.484232743
Corncob	20	500	mix	5	0.946115789	0.001519703	0.085380952	0.227857304	0.0036	0.008449674	0.006808521	0.015948426	0.001522222	0.001588274	0.998477778	0.001588274	0.579619048	0.46724803
DACOMP	20	500	mix	5	0.947284211	0.000718516	0.006	0.051743472	7.00E-04	0.00613991	0.001253247	0.010974473	0.000127778	0.000849618	0.999872222	0.000849618	0.019	0.124161509
DESeq2	20	500	mix	5	0.916389474	0.007993309	0.030855097	0.031760352	0.0195	0.020685489	0.023632932	0.024589597	0.033783333	0.008451037	0.966216667	0.008451037	0.969144903	0.031760352
fastANCOM	20	500	mix	5	0.946305263	0.001473571	0.056694444	0.180600581	0.0028	0.008276624	0.005234254	0.015334556	0.001277778	0.001605523	0.998722222	0.001605523	0.523305556	0.479143031
LEfSe	20	500	mix	5	0.947047368	0.00092116	0.014880952	0.078048778	8.00E-04	0.003929018	0.001503719	0.007388553	0.000383333	0.001042538	0.999616667	0.001042538	0.130119048	0.3242149
limma_voom	20	500	mix	5	0.934963158	0.026406272	0.102279304	0.159869803	0.0311	0.068367835	0.030099472	0.045636824	0.014822222	0.03144383	0.985177778	0.03144383	0.802720696	0.304030702
LinDA	20	500	mix	5	0.945763158	0.001701372	0.083916667	0.225740159	0.0038	0.008598235	0.007143335	0.016115205	0.001905556	0.001780071	0.998094444	0.001780071	0.671083333	0.44219605
MaAsLin2	20	500	mix	5	0.945686326	0.001763674	0.077825636	0.211107127	0.003819095	0.008847041	0.007152462	0.016538512	0.001987716	0.001853763	0.998012284	0.001853763	0.691018585	0.432464088
Wilcox	20	500	mix	5	0.947057895	0.000706304	0.017916667	0.125000698	5.00E-04	0.003130335	0.0009621	0.006025165	0.000355556	0.00075351	0.999644444	0.00075351	0.222083333	0.414211991
ZicoSeq	20	500	mix	5	0.947368421	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	20	800	mix	1	0.918372449	7.22E-05	0.005	0.070710678	6.25E-05	0.000883883	0.000123457	0.001745943	0	0	1	0	0	0
Corncob	20	800	mix	1	0.918311224	0.000436383	0.0075	0.078897873	0.000125	0.001246855	0.000245408	0.002447953	7.22E-05	0.000473604	0.999927778	0.000473604	0.0325	0.174199533
DACOMP	20	800	mix	1	0.918367347	0	0	0	0	0	0	0	0	0	1	0	0	0
DESeq2	20	800	mix	1	0.768433673	0.01421267	0.000373954	0.001565495	0.0006875	0.002856904	0.000482915	0.002012645	0.163322222	0.015478388	0.836677778	0.015478388	0.999626046	0.001565495
fastANCOM	20	800	mix	1	0.918367347	0	0	0	0	0	0	0	0	0	1	0	0	0
LEfSe	20	800	mix	1	0.918367347	0	0	0	0	0	0	0	0	0	1	0	0	0
limma_voom	20	800	mix	1	0.897530612	0.069678846	0.023593515	0.086483022	0.032875	0.109957378	0.015918135	0.044842271	0.025611111	0.085544914	0.974388889	0.085544914	0.226406485	0.40044152
LinDA	20	800	mix	1	0.918362245	7.22E-05	0	0	0	0	0	0	5.56E-06	7.86E-05	0.999994444	7.86E-05	0.005	0.070710678
MaAsLin2	20	800	mix	1	0.918362245	7.22E-05	0	0	0	0	0	0	5.56E-06	7.86E-05	0.999994444	7.86E-05	0.005	0.070710678
Wilcox	20	800	mix	1	0.918367347	0	0	0	0	0	0	0	0	0	1	0	0	0
ZicoSeq	20	800	mix	1	0.918367347	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	20	800	mix	10	0.917091837	0.001371503	0.07125	0.201307407	0.001875	0.004812763	0.003624682	0.009287568	0.001555556	0.001465106	0.998444444	0.001465106	0.66375	0.445338275
Corncob	20	800	mix	10	0.916489796	0.001934033	0.078595238	0.190411868	0.002875	0.006354034	0.00546766	0.011978444	0.0023	0.002135406	0.9977	0.002135406	0.716404762	0.409468768
DACOMP	20	800	mix	10	0.917887755	0.001594355	0.00959127	0.044755134	0.0008125	0.003775562	0.00148537	0.006872305	0.000594444	0.00195132	0.999405556	0.00195132	0.08540873	0.266388103
DESeq2	20	800	mix	10	0.745806122	0.016572975	0.005148086	0.005343783	0.011	0.01131715	0.007000437	0.007236779	0.188877778	0.018056164	0.811122222	0.018056164	0.994851914	0.005343783
fastANCOM	20	800	mix	10	0.914214286	0.019834389	0.091155638	0.189224307	0.006875	0.035349787	0.008114415	0.020150689	0.005133333	0.024672949	0.994866667	0.024672949	0.818844362	0.318789788
LEfSe	20	800	mix	10	0.917872449	0.001210296	0.022555556	0.110857667	0.0006875	0.003119656	0.001318962	0.005968703	6.00E-04	0.001377097	0.9994	0.001377097	0.177444444	0.369896205
limma_voom	20	800	mix	10	0.831173469	0.142199423	0.090272991	0.103445164	0.1338125	0.220412464	0.055289151	0.06783753	0.106838889	0.17428667	0.893161111	0.17428667	0.894727009	0.151090534
LinDA	20	800	mix	10	0.916214286	0.001794691	0.085930556	0.168727506	0.0034375	0.006382084	0.00654627	0.012091908	0.00265	0.001957034	0.99735	0.001957034	0.794069444	0.337450228
