name	Sample	OTU	type	effect	mean_Accuracy	sd_Accuracy	mean_Precision	sd_Precision	mean_TPR	sd_TPR	mean_F1_score	sd_F1_score	mean_FPR	sd_FPR	mean_Specificity	sd_Specificity	mean_FDR	sd_FDR
limma_voom	500	2000	mix	2	0.646309091	0.242303285	0.097732247	0.035277368	0.118075	0.167592079	0.074678589	0.051880345	0.236305556	0.333049534	0.763694444	0.333049534	0.902267753	0.035277368
LinDA	500	2000	mix	2	0.800504545	0.005574066	0.101703184	0.060715589	0.012475	0.007877796	0.022058323	0.013664257	0.024377778	0.007040196	0.975622222	0.007040196	0.898296816	0.060715589
MaAsLin2	500	2000	mix	2	0.798881818	0.006711258	0.102612288	0.05940136	0.013625	0.008296295	0.023830791	0.014170261	0.026616667	0.008532278	0.973383333	0.008532278	0.897387712	0.05940136
Wilcox	500	2000	mix	2	0.804190909	0.005511195	0.101738724	0.07084134	0.0098	0.007209012	0.017697558	0.012777419	0.019277778	0.007034122	0.980722222	0.007034122	0.898261276	0.07084134
ZicoSeq	500	2000	mix	2	0.818181818	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	500	2000	mix	5	0.786236364	0.014615535	0.101747066	0.050301002	0.0223	0.013652544	0.035605685	0.020098381	0.044	0.019487509	0.956	0.019487509	0.898252934	0.050301002
Corncob	500	2000	mix	5	0.758495455	0.020830308	0.102551114	0.033219724	0.04165	0.017335805	0.057977506	0.02078577	0.082205556	0.027638282	0.917794444	0.027638282	0.897448886	0.033219724
DACOMP	500	2000	mix	5	0.764990909	0.015802256	0.102628575	0.034191771	0.03795	0.016205263	0.054604187	0.021204721	0.073444444	0.021022914	0.926555556	0.021022914	0.897371425	0.034191771
DESeq2	500	2000	mix	5	0.746781818	0.019203337	0.100628394	0.030468997	0.049275	0.018262447	0.06524711	0.021386778	0.098216667	0.025404452	0.901783333	0.025404452	0.899371606	0.030468997
fastANCOM	500	2000	mix	5	0.622995455	0.157287971	0.101616462	0.025456197	0.134325	0.104634657	0.100904865	0.038874902	0.268411111	0.214770064	0.731588889	0.214770064	0.898383538	0.025456197
LEfSe	500	2000	mix	5	0.732213636	0.026108321	0.100210382	0.027981015	0.05885	0.022510243	0.072656928	0.022514103	0.11815	0.035079214	0.88185	0.035079214	0.899789618	0.027981015
limma_voom	500	2000	mix	5	0.21265	0.3956149	0.100212034	0.013357374	0.415625	0.271067561	0.145046727	0.036170372	0.832455556	0.543342868	0.167544444	0.543342868	0.899787966	0.013357374
LinDA	500	2000	mix	5	0.730254545	0.029578228	0.10109899	0.028659982	0.061175	0.025336814	0.074432107	0.024285536	0.121061111	0.040063895	0.878938889	0.040063895	0.89890101	0.028659982
MaAsLin2	500	2000	mix	5	0.71324349	0.030426802	0.101431119	0.02592282	0.073819095	0.0281139	0.083890016	0.025040155	0.1446622	0.041437218	0.8553378	0.041437218	0.898568881	0.02592282
Wilcox	500	2000	mix	5	0.739159091	0.02546791	0.099620133	0.030182097	0.05375	0.022048086	0.068294512	0.022986035	0.108527778	0.034255065	0.891472222	0.034255065	0.900379867	0.030182097
ZicoSeq	500	2000	mix	5	0.818181818	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	500	300	mix	1	0.967741935	0	0	0	0	0	0	0	0	0	1	0	0	0
Corncob	500	300	mix	1	0.967693548	0.000270514	0	0	0	0	0	0	5.00E-05	0.000279531	0.99995	0.000279531	0.035	0.184240939
DACOMP	500	300	mix	1	0.96772043	0.000304132	0	0	0	0	0	0	2.22E-05	0.00031427	0.999977778	0.00031427	0.005	0.070710678
DESeq2	500	300	mix	1	0.966322581	0.002440971	0.056154762	0.18751091	0.005166667	0.013817628	0.008985767	0.024140812	0.001638889	0.00263582	0.998361111	0.00263582	0.508845238	0.482773495
fastANCOM	500	300	mix	1	0.967741935	0	0	0	0	0	0	0	0	0	1	0	0	0
LEfSe	500	300	mix	1	0.967714919	0.000227642	0.005025126	0.070888121	0.000167504	0.002362937	0.000324202	0.004573427	3.35E-05	0.000220802	0.999966499	0.000220802	0.025125628	0.156901369
limma_voom	500	300	mix	1	0.964887097	0.006506849	0.03619428	0.133640265	0.011	0.031897029	0.013731952	0.0372939	0.003316667	0.00751323	0.996683333	0.00751323	0.40380572	0.474085025
LinDA	500	300	mix	1	0.96766129	0.000456548	0.005	0.070710678	0.000166667	0.002357023	0.000322581	0.004561979	8.89E-05	0.00046411	0.999911111	0.00046411	0.045	0.207824336
MaAsLin2	500	300	mix	1	0.967709677	0.000321769	0.005	0.070710678	0.000166667	0.002357023	0.000322581	0.004561979	3.89E-05	0.000322406	0.999961111	0.000322406	0.015	0.121857483
Wilcox	500	300	mix	1	0.967698925	0.000354912	0.005	0.070710678	0.000166667	0.002357023	0.000322581	0.004561979	5.00E-05	0.000357447	0.99995	0.000357447	0.03	0.171015295
ZicoSeq	500	300	mix	1	0.967741935	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	500	300	mix	10	0.928430108	0.013497698	0.10063748	0.043385119	0.1525	0.077757336	0.11751581	0.050492954	0.045705556	0.015127999	0.954294444	0.015127999	0.89936252	0.043385119
Corncob	500	300	mix	10	0.905026882	0.026303046	0.10093362	0.034200565	0.2455	0.126242678	0.138149492	0.047677121	0.072988889	0.030154058	0.927011111	0.030154058	0.89906638	0.034200565
DACOMP	500	300	mix	10	0.950715054	0.004367799	0.107645302	0.068766592	0.072833333	0.04773806	0.086180976	0.055290972	0.020022222	0.004130389	0.979977778	0.004130389	0.892354698	0.068766592
DESeq2	500	300	mix	10	0.896365591	0.019413454	0.101352481	0.029463086	0.282666667	0.113320523	0.147048106	0.04391973	0.083177778	0.022209667	0.916822222	0.022209667	0.898647519	0.029463086
fastANCOM	500	300	mix	10	0.902005376	0.030382169	0.098280373	0.03700159	0.248333333	0.132398313	0.133959302	0.048998522	0.076205556	0.034864031	0.923794444	0.034864031	0.901719627	0.03700159
LEfSe	500	300	mix	10	0.894650538	0.027556229	0.099612808	0.032021998	0.2825	0.133623533	0.143343137	0.046819244	0.084944444	0.031563031	0.915055556	0.031563031	0.900387192	0.032021998
limma_voom	500	300	mix	10	0.857446237	0.052101	0.096682564	0.025829882	0.412333333	0.218371977	0.149886895	0.040729283	0.127716667	0.060391653	0.872283333	0.060391653	0.903317436	0.025829882
LinDA	500	300	mix	10	0.905403226	0.023485447	0.099949258	0.033949198	0.2395	0.112683996	0.136921555	0.046704684	0.0724	0.026650479	0.9276	0.026650479	0.900050742	0.033949198
MaAsLin2	500	300	mix	10	0.881526882	0.040668338	0.099617077	0.030512853	0.331333333	0.172919232	0.146978135	0.044794153	0.100133333	0.046855797	0.899866667	0.046855797	0.900382923	0.030512853
Wilcox	500	300	mix	10	0.897387097	0.028765671	0.100088747	0.033100747	0.271833333	0.134712196	0.141328811	0.04657104	0.081761111	0.032976553	0.918238889	0.032976553	0.899911253	0.033100747
ZicoSeq	500	300	mix	10	0.967607527	0.001900825	0.000483871	0.006842969	5.00E-04	0.007071068	0.000491803	0.006955149	0.000155556	0.002199888	0.999844444	0.002199888	0.004516129	0.063867709
ALDEx2_wi	500	300	mix	2	0.96222043	0.00306165	0.116597105	0.133440647	0.025666667	0.029076614	0.040590365	0.043737555	0.006561111	0.003221842	0.993438889	0.003221842	0.883402895	0.133440647
Corncob	500	300	mix	2	0.961021505	0.003884797	0.113434976	0.121674475	0.031666667	0.033207468	0.047468682	0.047551621	0.008	0.004251828	0.992	0.004251828	0.886565024	0.121674475
DACOMP	500	300	mix	2	0.957575269	0.010609517	0.111996185	0.102481698	0.0425	0.04507423	0.056460132	0.048744104	0.011922222	0.011836568	0.988077778	0.011836568	0.873003815	0.148239587
DESeq2	500	300	mix	2	0.948075269	0.006005341	0.102455403	0.067981858	0.079	0.052338929	0.087949323	0.057251967	0.022955556	0.006164243	0.977044444	0.006164243	0.897544597	0.067981858
fastANCOM	500	300	mix	2	0.959903226	0.003942457	0.112256551	0.107241365	0.034666667	0.033557038	0.051276318	0.047745989	0.009255556	0.004129112	0.990744444	0.004129112	0.887743449	0.107241365
LEfSe	500	300	mix	2	0.958553763	0.004975957	0.11009505	0.09923578	0.040833333	0.038889886	0.05695464	0.050405532	0.010855556	0.005487252	0.989144444	0.005487252	0.88990495	0.09923578
limma_voom	500	300	mix	2	0.948602151	0.012026461	0.100029985	0.072060496	0.072333333	0.065407711	0.077457161	0.053817124	0.022188889	0.013735291	0.977811111	0.013735291	0.899970015	0.072060496
LinDA	500	300	mix	2	0.956241935	0.00444483	0.104604716	0.087237797	0.046833333	0.04011395	0.063035778	0.051488877	0.013444444	0.004626371	0.986555556	0.004626371	0.895395284	0.087237797
MaAsLin2	500	300	mix	2	0.956462366	0.00491391	0.102840576	0.087139239	0.045333333	0.038688725	0.061246063	0.050270161	0.013166667	0.005190998	0.986833333	0.005190998	0.897159424	0.087139239
Wilcox	500	300	mix	2	0.959430108	0.004302034	0.107570852	0.100395314	0.036333333	0.036329345	0.052212146	0.048510039	0.0098	0.004721619	0.9902	0.004721619	0.892429148	0.100395314
ZicoSeq	500	300	mix	2	0.967741935	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	500	300	mix	5	0.946876344	0.010075445	0.10278434	0.072725872	0.084	0.061250691	0.087775926	0.058539917	0.024361111	0.011280087	0.975638889	0.011280087	0.89721566	0.072725872
Corncob	500	300	mix	5	0.934048387	0.014481828	0.099302194	0.051001507	0.129333333	0.081208076	0.107730062	0.05544869	0.039127778	0.016368211	0.960872222	0.016368211	0.900697806	0.051001507
DACOMP	500	300	mix	5	0.952951613	0.004170072	0.110078562	0.077435499	0.0635	0.044155643	0.079892029	0.055120234	0.0174	0.003715218	0.9826	0.003715218	0.889921438	0.077435499
DESeq2	500	300	mix	5	0.918607527	0.013660952	0.102345686	0.039564775	0.195166667	0.086587872	0.132126115	0.050450543	0.057277778	0.015121466	0.942722222	0.015121466	0.897654314	0.039564775
fastANCOM	500	300	mix	5	0.933268817	0.019135553	0.102753415	0.052920801	0.132833333	0.081682305	0.110504502	0.05420833	0.04005	0.021307907	0.95995	0.021307907	0.897246585	0.052920801
LEfSe	500	300	mix	5	0.925865591	0.01706875	0.098640767	0.045834161	0.161666667	0.099003973	0.117604225	0.05583767	0.048661111	0.019586677	0.951338889	0.019586677	0.901359233	0.045834161
limma_voom	500	300	mix	5	0.908634409	0.035288387	0.09783151	0.03605544	0.222833333	0.143521068	0.128423278	0.049239733	0.068505556	0.040398259	0.931494444	0.040398259	0.90216849	0.03605544
LinDA	500	300	mix	5	0.928209677	0.014252412	0.101540794	0.045624649	0.155833333	0.0827998	0.119711725	0.053239436	0.046044444	0.016018725	0.953955556	0.016018725	0.898459206	0.045624649
MaAsLin2	500	300	mix	5	0.92088172	0.020480059	0.099946993	0.045613243	0.182166667	0.109099021	0.124142884	0.056612761	0.054494444	0.023406282	0.945505556	0.023406282	0.900053007	0.045613243
Wilcox	500	300	mix	5	0.928833333	0.016798338	0.098177505	0.04882931	0.150833333	0.09895814	0.113719102	0.057318076	0.045233333	0.019406029	0.954766667	0.019406029	0.901822495	0.04882931
ZicoSeq	500	300	mix	5	0.967741935	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	500	400	mix	1	0.957446809	0	0	0	0	0	0	0	0	0	1	0	0	0
Corncob	500	400	mix	1	0.957414894	0.00023632	0.01	0.099748427	0.00025	0.002493711	0.000487805	0.004865777	4.44E-05	0.000218279	0.999955556	0.000218279	0.04	0.196450922
DACOMP	500	400	mix	1	0.957425532	0.000300897	0	0	0	0	0	0	2.22E-05	0.00031427	0.999977778	0.00031427	0.005	0.070710678
DESeq2	500	400	mix	1	0.955382979	0.002739139	0.062294733	0.176191112	0.0055	0.01329979	0.00962513	0.022997636	0.0024	0.003020783	0.9976	0.003020783	0.612705267	0.459157536
fastANCOM	500	400	mix	1	0.957446809	0	0	0	0	0	0	0	0	0	1	0	0	0
LEfSe	500	400	mix	1	0.957388004	0.00032423	0.003768844	0.039547527	0.000251256	0.002499937	0.000467706	0.004654833	7.26E-05	0.000388052	0.999927415	0.000388052	0.041457286	0.194241303
limma_voom	500	400	mix	1	0.952202128	0.012338946	0.032193713	0.077909843	0.014625	0.039649651	0.017139095	0.039927388	0.006127778	0.014288762	0.993872222	0.014288762	0.432806287	0.470610981
LinDA	500	400	mix	1	0.95737766	0.000354962	0.005	0.049874214	0.00025	0.002493711	0.00047619	0.004749925	8.33E-05	0.00038486	0.999916667	0.00038486	0.05	0.212664362
MaAsLin2	500	400	mix	1	0.957425532	0.000212231	0.0075	0.078897873	0.00025	0.002493711	0.000481998	0.004808203	3.33E-05	0.000220259	0.999966667	0.000220259	0.0225	0.14438833
Wilcox	500	400	mix	1	0.95737234	0.000392002	0.00625	0.072800667	0.00025	0.002493711	0.000471175	0.004702854	8.89E-05	0.000436558	0.999911111	0.000436558	0.04875	0.213691972
ZicoSeq	500	400	mix	1	0.957446809	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	500	400	mix	10	0.906484043	0.017746754	0.100196378	0.04012284	0.148625	0.071689829	0.115806387	0.04574707	0.059833333	0.020204227	0.940166667	0.020204227	0.899803622	0.04012284
Corncob	500	400	mix	10	0.873670213	0.034755241	0.099095693	0.028989143	0.240125	0.109987936	0.135596322	0.039243293	0.098172222	0.040087208	0.901827778	0.040087208	0.900904307	0.028989143
DACOMP	500	400	mix	10	0.934590426	0.005923612	0.100134693	0.05427359	0.067875	0.040905079	0.079945553	0.04460724	0.026888889	0.006344339	0.973111111	0.006344339	0.899865307	0.05427359
DESeq2	500	400	mix	10	0.865138298	0.024960349	0.099500137	0.026453319	0.267	0.090287091	0.14300271	0.037370402	0.108277778	0.028287726	0.891722222	0.028287726	0.900499863	0.026453319
fastANCOM	500	400	mix	10	0.868196809	0.041244359	0.100313786	0.031450279	0.26075	0.134208783	0.1376508	0.043017652	0.104805556	0.048014739	0.895194444	0.048014739	0.899686214	0.031450279
LEfSe	500	400	mix	10	0.860388298	0.036274461	0.098334379	0.027183944	0.275625	0.11404061	0.141038456	0.037602881	0.113622222	0.041772746	0.886377778	0.041772746	0.901665621	0.027183944
limma_voom	500	400	mix	10	0.813138298	0.069154878	0.098611309	0.021766733	0.41925	0.216886227	0.152691492	0.035691958	0.169355556	0.081285759	0.830644444	0.081285759	0.901388691	0.021766733
LinDA	500	400	mix	10	0.874824468	0.031691595	0.097536487	0.029598113	0.230625	0.098079469	0.133024081	0.039070936	0.096544444	0.036138402	0.903455556	0.036138402	0.902463513	0.029598113
MaAsLin2	500	400	mix	10	0.845510638	0.051798082	0.10031843	0.025344299	0.32375	0.154227488	0.147168559	0.035854603	0.1313	0.060059539	0.8687	0.060059539	0.89968157	0.025344299
Wilcox	500	400	mix	10	0.86387234	0.037704764	0.097998817	0.027385224	0.26375	0.11424182	0.138301346	0.037345494	0.109455556	0.043404927	0.890544444	0.043404927	0.902001183	0.027385224
ZicoSeq	500	400	mix	10	0.95681383	0.005231391	0.001517796	0.012788816	0.002	0.018135448	0.001700392	0.014692598	0.00075	0.006232799	0.99925	0.006232799	0.013482204	0.10957973
ALDEx2_wi	500	400	mix	2	0.949835106	0.003586829	0.098607597	0.111279262	0.021875	0.024031164	0.035134846	0.038083936	0.008922222	0.003617876	0.991077778	0.003617876	0.901392403	0.111279262
Corncob	500	400	mix	2	0.947968085	0.004721823	0.09814292	0.100041715	0.0275	0.027908681	0.041901621	0.041363612	0.011122222	0.004988964	0.988877778	0.004988964	0.90185708	0.100041715
DACOMP	500	400	mix	2	0.944989362	0.009893522	0.103330893	0.091506132	0.039	0.045296344	0.052924541	0.046985861	0.014744444	0.011599918	0.985255556	0.011599918	0.891669107	0.111062463
DESeq2	500	400	mix	2	0.931723404	0.008115745	0.099162887	0.054901728	0.07425	0.043619961	0.083510491	0.046272538	0.030166667	0.008696801	0.969833333	0.008696801	0.900837113	0.054901728
fastANCOM	500	400	mix	2	0.94662234	0.004634596	0.10446952	0.093182716	0.03325	0.029024119	0.049394131	0.042405165	0.012783333	0.004796236	0.987216667	0.004796236	0.89553048	0.093182716
LEfSe	500	400	mix	2	0.944739362	0.006636504	0.102710043	0.090782191	0.0365	0.030883148	0.052032292	0.042301557	0.014894444	0.007071373	0.985105556	0.007071373	0.897289957	0.090782191
limma_voom	500	400	mix	2	0.929920213	0.018061644	0.095838104	0.059606464	0.075375	0.057287816	0.079013148	0.048502024	0.0321	0.020326081	0.9679	0.020326081	0.904161896	0.059606464
LinDA	500	400	mix	2	0.941590426	0.005677141	0.102056197	0.072030632	0.047	0.033956076	0.063216088	0.044333712	0.01865	0.005882483	0.98135	0.005882483	0.897943803	0.072030632
MaAsLin2	500	400	mix	2	0.941925532	0.005942029	0.101790325	0.073083482	0.046	0.034221419	0.062175485	0.044701725	0.018255556	0.006218422	0.981744444	0.006218422	0.898209675	0.073083482
Wilcox	500	400	mix	2	0.945787234	0.006116204	0.101433062	0.090859339	0.03425	0.030418975	0.049906021	0.042918412	0.0137	0.006453997	0.9863	0.006453997	0.898566938	0.090859339
ZicoSeq	500	400	mix	2	0.957446809	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	500	400	mix	5	0.929957447	0.012501011	0.103222395	0.060919321	0.0825	0.052988574	0.087508408	0.049998811	0.032377778	0.014116687	0.967622222	0.014116687	0.896777605	0.060919321
Corncob	500	400	mix	5	0.912260638	0.017388172	0.101377946	0.041179525	0.1345	0.06907319	0.111885223	0.045655696	0.053172222	0.019951986	0.946827778	0.019951986	0.898622054	0.041179525
DACOMP	500	400	mix	5	0.938473404	0.006058221	0.110102216	0.067458493	0.060375	0.034933309	0.077005362	0.044261489	0.0225	0.006009639	0.9775	0.006009639	0.889897784	0.067458493
DESeq2	500	400	mix	5	0.894074468	0.016298089	0.100201649	0.032007098	0.18725	0.07497864	0.128813921	0.042191773	0.074511111	0.018552575	0.925488889	0.018552575	0.899798351	0.032007098
fastANCOM	500	400	mix	5	0.909351064	0.025251181	0.099176973	0.040668859	0.138625	0.083342451	0.109804884	0.045152035	0.056394444	0.02919022	0.943605556	0.02919022	0.900823027	0.040668859
LEfSe	500	400	mix	5	0.902808511	0.020846459	0.10188012	0.037621111	0.164	0.080577376	0.121673508	0.045189422	0.064355556	0.024092013	0.935644444	0.024092013	0.89811988	0.037621111
limma_voom	500	400	mix	5	0.876398936	0.047246052	0.096807536	0.030041173	0.225875	0.140180642	0.127958175	0.039777961	0.094688889	0.054922825	0.905311111	0.054922825	0.903192464	0.030041173
LinDA	500	400	mix	5	0.904888298	0.01859814	0.099007389	0.034601538	0.152125	0.070611894	0.116938451	0.041444198	0.061655556	0.021349121	0.938344444	0.021349121	0.900992611	0.034601538
MaAsLin2	500	400	mix	5	0.896335106	0.025361323	0.101069996	0.034357578	0.18275	0.094622697	0.125748136	0.044425892	0.07195	0.029544277	0.92805	0.029544277	0.898930004	0.034357578
Wilcox	500	400	mix	5	0.905867021	0.020860351	0.101385232	0.039013742	0.154	0.080217982	0.117872384	0.046101285	0.060716667	0.024141028	0.939283333	0.024141028	0.898614768	0.039013742
ZicoSeq	500	400	mix	5	0.957265957	0.00255762	0.000375	0.005303301	0.000375	0.005303301	0.000375	0.005303301	0.000205556	0.002906995	0.999794444	0.002906995	0.004625	0.065407377
ALDEx2_wi	500	500	mix	1	0.947373684	7.44E-05	0.005	0.070710678	1.00E-04	0.001414214	0.000196078	0.002772968	0	0	1	0	0	0
Corncob	500	500	mix	1	0.947284211	0.000487714	0.000714286	0.010101525	1.00E-04	0.001414214	0.000175439	0.002481076	9.44E-05	0.000576409	0.999905556	0.000576409	0.044285714	0.20474827
DACOMP	500	500	mix	1	0.947294737	0.000764691	0	0	0	0	0	0	7.78E-05	0.000807174	0.999922222	0.000807174	0.01	0.099748427
DESeq2	500	500	mix	1	0.944994737	0.003242278	0.056235689	0.168483738	0.004	0.01022363	0.00708584	0.017444579	0.002727778	0.003579757	0.997272222	0.003579757	0.593764311	0.466333775
fastANCOM	500	500	mix	1	0.947363158	7.44E-05	0	0	0	0	0	0	5.56E-06	7.86E-05	0.999994444	7.86E-05	0.005	0.070710678
LEfSe	500	500	mix	1	0.9472	0.00104701	0.000714286	0.010101525	2.00E-04	0.002828427	0.0003125	0.004419417	0.000188889	0.001220775	0.999811111	0.001220775	0.059285714	0.235448195
limma_voom	500	500	mix	1	0.941173684	0.015211013	0.050829121	0.143189611	0.0161	0.041319809	0.018139499	0.038190622	0.007433333	0.0181765	0.992566667	0.0181765	0.434170879	0.46788496
LinDA	500	500	mix	1	0.947157895	0.000919966	0.001458333	0.014695815	2.00E-04	0.001994969	0.000350985	0.003501567	0.000233333	0.001036525	0.999766667	0.001036525	0.078541667	0.267374267
MaAsLin2	500	500	mix	1	0.947242105	0.000501227	0	0	0	0	0	0	0.000133333	0.000529073	0.999866667	0.000529073	0.07	0.255787286
Wilcox	500	500	mix	1	0.947278947	0.000613308	0.005	0.070710678	1.00E-04	0.001414214	0.000196078	0.002772968	1.00E-04	0.000641726	0.9999	0.000641726	0.045	0.207824336
ZicoSeq	500	500	mix	1	0.947368421	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	500	500	mix	10	0.881847368	0.017908732	0.09907117	0.032482885	0.1548	0.063443561	0.118854673	0.041454008	0.077761111	0.020485296	0.922238889	0.020485296	0.90092883	0.032482885
Corncob	500	500	mix	10	0.831552632	0.039133196	0.09795758	0.023697301	0.2706	0.114196516	0.140778213	0.037073801	0.137283333	0.046202485	0.862716667	0.046202485	0.90204242	0.023697301
DACOMP	500	500	mix	10	0.918147368	0.007961712	0.103967819	0.048742368	0.0727	0.037088919	0.084565001	0.040318796	0.034883333	0.008631748	0.965116667	0.008631748	0.896032181	0.048742368
DESeq2	500	500	mix	10	0.831647368	0.028224773	0.099908695	0.023891572	0.2752	0.09243202	0.144904512	0.035856536	0.137438889	0.032909684	0.862561111	0.032909684	0.900091305	0.023891572
fastANCOM	500	500	mix	10	0.820142105	0.047533894	0.097820172	0.023606909	0.2922	0.120781209	0.141901601	0.035613297	0.150527778	0.055647934	0.849472222	0.055647934	0.902179828	0.023606909
LEfSe	500	500	mix	10	0.816126316	0.040586022	0.099499696	0.021390076	0.3097	0.112513137	0.148080057	0.033506527	0.155738889	0.047544165	0.844261111	0.047544165	0.900500304	0.021390076
limma_voom	500	500	mix	10	0.745694737	0.079555565	0.098816219	0.015515692	0.4714	0.196148954	0.158460208	0.027380079	0.239066667	0.094205099	0.760933333	0.094205099	0.901183781	0.015515692
LinDA	500	500	mix	10	0.834905263	0.034777843	0.098686102	0.023623837	0.2631	0.098370595	0.140886885	0.035802113	0.133327778	0.040541422	0.866672222	0.040541422	0.901313898	0.023623837
MaAsLin2	500	500	mix	10	0.792868421	0.059696886	0.098647983	0.018667557	0.3626	0.156549605	0.151132101	0.03167388	0.183227778	0.070731433	0.816772222	0.070731433	0.901352017	0.018667557
Wilcox	500	500	mix	10	0.820836842	0.042681497	0.099003784	0.022895629	0.2973	0.117198067	0.145458499	0.035666578	0.150077778	0.050081949	0.849922222	0.050081949	0.900996216	0.022895629
ZicoSeq	500	500	mix	10	0.9469	0.004675107	0.000993651	0.011561023	0.0012	0.014408261	0.001084956	0.012816925	0.000561111	0.005603918	0.999438889	0.005603918	0.009006349	0.090033832
ALDEx2_wi	500	500	mix	2	0.937747368	0.004222464	0.09090841	0.099708166	0.0211	0.024325886	0.033505648	0.037248064	0.011327778	0.004476015	0.988672222	0.004476015	0.90909159	0.099708166
Corncob	500	500	mix	2	0.934394737	0.005718896	0.094443193	0.08377399	0.0295	0.028137316	0.043772125	0.039749538	0.015333333	0.006288354	0.984666667	0.006288354	0.905556807	0.08377399
DACOMP	500	500	mix	2	0.932952632	0.005742467	0.092694009	0.073374261	0.0321	0.028418799	0.046821156	0.038574504	0.017	0.006359965	0.983	0.006359965	0.907305991	0.073374261
DESeq2	500	500	mix	2	0.9167	0.007313185	0.094469216	0.046321681	0.0681	0.035928321	0.078303287	0.038961534	0.036155556	0.007903067	0.963844444	0.007903067	0.905530784	0.046321681
fastANCOM	500	500	mix	2	0.933352632	0.005758328	0.093444531	0.08439556	0.0314	0.029638356	0.045953879	0.041823465	0.016538889	0.006220086	0.983461111	0.006220086	0.906555469	0.08439556
LEfSe	500	500	mix	2	0.930526316	0.007082132	0.092976149	0.071303041	0.0375	0.031251131	0.051922025	0.040268376	0.019861111	0.007964137	0.980138889	0.007964137	0.907023851	0.071303041
limma_voom	500	500	mix	2	0.909757895	0.023520214	0.09607981	0.050280875	0.0826	0.057948513	0.083076239	0.043364216	0.044288889	0.027015456	0.955711111	0.027015456	0.90392019	0.050280875
LinDA	500	500	mix	2	0.927778947	0.006190047	0.098574098	0.064549222	0.0457	0.032662581	0.061447244	0.041223896	0.023216667	0.006624094	0.976783333	0.006624094	0.901425902	0.064549222
MaAsLin2	500	500	mix	2	0.927410526	0.006362203	0.095405601	0.064346334	0.0454	0.033950008	0.060463719	0.042392938	0.023588889	0.006905017	0.976411111	0.006905017	0.904594399	0.064346334
Wilcox	500	500	mix	2	0.932263158	0.006152115	0.093514279	0.076797254	0.0336	0.028760665	0.048226245	0.039279954	0.017811111	0.006782824	0.982188889	0.006782824	0.906485721	0.076797254
ZicoSeq	500	500	mix	2	0.947368421	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	500	500	mix	5	0.913726316	0.013926742	0.103538226	0.052127136	0.0831	0.048623153	0.088976257	0.046014002	0.040127778	0.015876164	0.959872222	0.015876164	0.896461774	0.052127136
Corncob	500	500	mix	5	0.889847368	0.022143114	0.101996198	0.036449345	0.1404	0.070317585	0.114654794	0.042631572	0.068516667	0.025880434	0.931483333	0.025880434	0.898003802	0.036449345
DACOMP	500	500	mix	5	0.923478947	0.005678112	0.101138099	0.05338337	0.0581	0.033705643	0.073103396	0.039837862	0.028444444	0.006021242	0.971555556	0.006021242	0.898861901	0.05338337
DESeq2	500	500	mix	5	0.870457895	0.018714094	0.100947067	0.029882365	0.185	0.069708654	0.129132497	0.039601139	0.091461111	0.021370204	0.908538889	0.021370204	0.899052933	0.029882365
fastANCOM	500	500	mix	5	0.888378947	0.032770917	0.099869252	0.040108673	0.1382	0.086824261	0.109435474	0.043669176	0.069944444	0.038376662	0.930055556	0.038376662	0.900130748	0.040108673
LEfSe	500	500	mix	5	0.877678947	0.025825164	0.10112183	0.033231303	0.1683	0.079502915	0.12274013	0.041879503	0.082911111	0.030239559	0.917088889	0.030239559	0.89887817	0.033231303
limma_voom	500	500	mix	5	0.846689474	0.050793604	0.099591753	0.026599028	0.2368	0.128484635	0.133765621	0.038374311	0.119427778	0.059771986	0.880572222	0.059771986	0.900408247	0.026599028
LinDA	500	500	mix	5	0.882073684	0.022091256	0.099584964	0.033612076	0.1552	0.071852445	0.118637873	0.042009382	0.077544444	0.025720365	0.922455556	0.025720365	0.900415036	0.033612076
MaAsLin2	500	500	mix	5	0.8699	0.031461316	0.099904643	0.029895605	0.1839	0.088396037	0.125569384	0.03972826	0.091988889	0.03687858	0.908011111	0.03687858	0.900095357	0.029895605
Wilcox	500	500	mix	5	0.882336842	0.026105195	0.101860734	0.036022326	0.1575	0.077730044	0.119717323	0.043431576	0.077394444	0.030410798	0.922605556	0.030410798	0.898139266	0.036022326
ZicoSeq	500	500	mix	5	0.947131579	0.003349453	0.000655738	0.009273532	8.00E-04	0.011313708	0.000720721	0.01019253	0.000294444	0.004164073	0.999705556	0.004164073	0.004344262	0.061437147
ALDEx2_wi	500	800	mix	1	0.918362245	7.22E-05	0	0	0	0	0	0	5.56E-06	7.86E-05	0.999994444	7.86E-05	0.005	0.070710678
